"chr"	"start"	"end"	"width"	"strand"	"annotation"	"geneCh"	"geneStart"	"geneEnd"	"geneLen"	"geneStr"	"geneID"	"distanceToTSS"	"MACSqValue"	"SRX_ID"	"TF"	"cell_type"
"chr8"	"51810325"	"51810660"	"336"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-880"	322	"SRX10475435"	"CTCF"	"HeartVentricles"
"chr8"	"51810333"	"51810589"	"257"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-888"	419	"SRX199905"	"CTCF"	"HCM"
"chr8"	"51810334"	"51810605"	"272"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-889"	288	"SRX5457395"	"CTCF"	"HeartVentricles"
"chr8"	"51810337"	"51810594"	"258"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-892"	320	"SRX7509663"	"CTCF"	"Aorta"
"chr8"	"51810337"	"51810624"	"288"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-892"	294	"SRX13005478"	"CTCF"	"HeartVentricles"
"chr8"	"51810338"	"51810620"	"283"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-893"	203	"SRX5457329"	"CTCF"	"Coronaryarterycells"
"chr8"	"51810341"	"51810587"	"247"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-896"	297	"SRX080344"	"CTCF"	"HPAF"
"chr8"	"51810347"	"51810604"	"258"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-902"	817	"SRX16495589"	"CTCF"	"HeartVentricles"
"chr8"	"51810348"	"51810661"	"314"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-903"	214	"SRX10976745"	"CTCF"	"HeartVentricles"
"chr8"	"51810349"	"51810561"	"213"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-904"	1000	"SRX102980"	"CTCF"	"HUVEC"
"chr8"	"51810349"	"51810603"	"255"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-904"	239	"SRX10976744"	"CTCF"	"HeartVentricles"
"chr8"	"51810349"	"51810641"	"293"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-904"	552	"SRX13007981"	"CTCF"	"HeartVentricles"
"chr8"	"51810351"	"51810567"	"217"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-906"	364	"SRX3040156"	"STAG1"	"Coronaryarteryendothelialcells"
"chr8"	"51810351"	"51810615"	"265"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-906"	395	"SRX5090166"	"CTCF"	"Myocytes,Cardiac"
"chr8"	"51810353"	"51810561"	"209"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-908"	1000	"SRX031246"	"CTCF"	"HUVEC"
"chr8"	"51810361"	"51810617"	"257"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-916"	541	"SRX16499926"	"CTCF"	"HeartVentricles"
"chr8"	"51810363"	"51810586"	"224"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-918"	547	"SRX16499925"	"CTCF"	"HeartVentricles"
"chr8"	"51810364"	"51810553"	"190"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-919"	483	"SRX080414"	"CTCF"	"HPAF"
"chr8"	"51810370"	"51810557"	"188"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-925"	304	"SRX080395"	"CTCF"	"HCFaa"
"chr8"	"51810372"	"51810638"	"267"	"*"	"Promoter (<=1kb)"	"8"	"51319577"	"51809445"	"489869"	"2"	"137902"	"-927"	234	"SRX13007982"	"CTCF"	"HeartVentricles"
